season,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints,HV5,AV5,HV3,AV3
1112,3,1,H,1,3,42,0,2,5,10,2,10,7,4,3,3,0,3,-5,0,0,0,0
1112,0,0,D,0,2,43,0,1,0,7,0,7,6,5,7,2,-5,1,-7,0,0,0,0
1112,1,2,A,2,1,44,2,1,7,5,1,5,5,5,2,5,3,0,2,0,0,0,0
1112,2,0,H,2,1,45,2,0,8,5,2,5,5,6,3,7,4,-1,3,0,0,0,0
1112,0,2,A,1,2,46,1,2,3,7,0,7,6,5,7,3,-4,1,-4,0,0,0,0
1112,3,3,D,1,1,47,1,1,4,5,1,5,2,4,7,7,0,-2,-1,0,0,0,0
1112,2,0,H,2,1,48,2,0,7,5,1,5,4,2,6,7,1,2,2,0,0,0,0
1112,3,1,H,1,2,49,1,2,3,7,0,7,8,5,9,3,-6,3,-4,0,0,0,0
1112,2,0,H,2,0,50,2,0,8,1,2,1,2,8,1,5,4,-6,7,0,0,0,0
1112,2,1,H,1,1,51,1,0,6,4,3,4,7,11,7,5,-2,-4,2,0,0,0,0
1112,3,0,H,1,3,52,0,2,5,10,2,10,9,6,8,5,-3,3,-5,0,0,0,0
1112,1,2,A,3,2,53,2,1,10,6,1,6,6,10,3,9,6,-4,4,0,0,0,0
1112,0,0,D,3,3,54,2,2,10,11,1,11,7,1,7,8,1,6,-1,0,0,0,0
1112,0,0,D,3,1,55,2,0,10,5,1,5,4,4,5,8,3,0,5,0,0,0,0
1112,0,0,D,0,2,56,0,2,1,7,1,7,6,4,7,2,-5,2,-6,0,0,0,0
1112,0,0,D,2,3,57,1,2,8,11,2,11,9,3,5,6,1,6,-3,0,0,0,0
1112,0,0,D,2,1,58,2,1,7,3,1,3,3,9,8,9,1,-6,4,0,0,0,0
1112,2,1,H,2,2,59,1,0,8,8,2,8,6,4,6,7,1,2,0,0,0,0,0
1112,0,2,A,1,0,60,1,0,5,1,2,1,2,10,10,10,0,-8,4,0,0,0,0
1112,2,2,D,2,1,61,2,1,8,9,1,6,7,8,4,6,2,-1,-1,0,0,0,0
1112,2,2,D,3,2,62,2,2,12,8,2,7,9,8,3,9,6,1,4,0,0,0,0
1112,0,2,A,0,2,63,0,1,4,11,1,8,9,7,10,4,-6,2,-7,0,0,0,0
1112,0,0,D,3,3,64,2,2,11,10,1,10,10,5,5,8,3,5,1,0,0,0,0
1112,1,0,H,1,2,65,0,1,4,9,1,8,6,5,13,8,-5,1,-5,0,0,0,0
1112,3,4,A,1,1,66,1,0,4,8,0,5,8,8,9,3,-6,0,-4,0,0,0,0
1112,1,2,A,2,3,67,1,2,9,11,0,10,8,7,11,8,-3,1,-2,0,0,0,0
1112,1,0,H,2,3,68,0,2,8,10,2,10,9,9,6,7,1,0,-2,0,0,0,0
1112,2,0,H,1,0,69,0,0,6,2,2,1,2,7,4,4,0,-5,4,0,0,0,0
1112,3,0,H,3,1,70,2,1,12,5,2,5,10,12,1,7,6,-2,7,0,0,0,0
1112,2,1,H,3,2,71,2,2,13,9,2,7,8,6,5,11,6,2,4,0,0,0,0
1112,1,1,D,3,1,72,2,0,14,7,1,4,9,13,8,10,2,-4,7,0,0,0,0
1112,1,1,D,0,3,73,0,2,2,12,1,10,8,5,9,2,-7,3,-10,0,0,0,0
1112,0,1,A,2,0,74,1,0,9,4,2,1,4,12,6,6,0,-8,5,0,0,0,0
1112,2,1,H,2,2,75,2,0,9,11,1,8,8,6,10,11,1,2,-2,0,0,0,0
1112,1,1,D,2,1,76,1,1,14,10,2,6,9,10,7,11,4,-1,4,0,0,0,0
1112,4,1,H,1,2,77,0,1,11,9,2,6,9,13,11,12,1,-4,2,0,0,0,0
1112,2,0,H,3,3,78,2,2,11,15,1,11,10,1,5,10,5,9,-4,0,0,0,0
1112,1,1,D,1,1,79,1,0,5,9,2,5,6,4,15,10,-5,2,-4,0,0,0,0
1112,2,0,H,3,1,80,2,1,10,4,1,3,6,13,10,9,-1,-7,6,0,0,0,0
1112,2,1,H,1,3,81,1,2,11,14,3,10,12,5,11,10,-1,7,-3,0,0,0,0
1112,1,2,A,1,3,82,0,2,8,16,1,11,13,6,14,10,-4,7,-8,0,0,0,0
1112,2,3,A,2,1,83,0,0,11,14,2,5,16,12,8,9,1,4,-3,0,0,0,0
1112,3,1,H,0,3,84,0,2,7,15,1,10,11,9,12,5,-7,2,-8,0,0,0,0
1112,0,3,A,3,2,85,2,1,13,15,1,8,12,8,6,9,3,4,-2,0,0,0,0
1112,1,0,H,2,2,86,2,2,9,12,1,7,13,11,8,9,1,2,-3,0,0,0,0
1112,1,1,D,1,1,87,1,1,4,6,0,5,11,16,15,6,-9,-5,-2,0,0,0,0
1112,2,0,H,2,0,88,1,0,9,3,0,1,3,10,17,10,-7,-7,6,0,0,0,0
1112,4,1,H,1,2,89,0,1,10,9,2,8,6,7,5,7,2,-1,1,0,0,0,0
1112,1,0,H,3,3,90,2,2,15,13,2,10,11,10,3,10,7,1,2,0,0,0,0
1112,0,2,A,1,2,91,1,0,7,11,2,8,11,11,17,12,-5,0,-4,0,0,0,0
1112,3,1,H,3,0,92,2,0,13,10,1,1,8,13,11,11,0,-5,3,0,0,0,0
1112,1,0,H,3,3,93,2,2,15,13,1,10,9,9,12,12,0,0,2,0,0,0,0
1112,0,1,A,0,1,94,0,1,3,5,1,3,7,16,12,3,-9,-9,-2,0,0,0,0
1112,1,0,H,2,2,95,1,2,9,12,2,7,10,8,11,7,-4,2,-3,0,0,0,0
1112,1,0,H,2,2,96,1,1,18,12,2,6,12,17,8,15,7,-5,6,0,0,0,0
1112,4,0,H,1,1,97,0,1,17,14,2,6,12,12,14,19,5,0,3,0,0,0,0
1112,2,1,H,3,1,98,2,0,18,13,2,5,11,6,3,11,8,5,5,0,0,0,0
1112,0,0,D,2,1,99,2,0,12,20,1,5,23,14,9,10,1,9,-8,0,0,0,0
1112,2,1,H,1,3,100,0,2,8,13,1,10,9,10,16,11,-5,-1,-5,0,0,0,0
1112,0,0,D,3,2,101,2,1,14,21,1,8,16,8,7,13,6,8,-7,0,0,0,0
1112,0,1,A,0,0,102,0,0,10,3,1,1,3,13,16,9,-7,-10,7,0,0,0,0
1112,1,2,A,1,2,103,1,1,14,12,3,8,8,11,16,12,-4,-3,2,0,0,0,0
1112,1,0,H,2,1,104,2,1,12,7,1,5,12,19,12,13,1,-7,5,0,0,0,0
1112,3,0,H,3,3,105,2,2,19,16,2,10,14,12,7,15,8,2,3,0,0,0,0
1112,2,0,H,2,3,106,1,2,12,21,0,11,13,4,18,12,-6,9,-9,0,0,0,0
1112,2,1,H,2,1,107,0,1,14,8,2,3,8,16,11,13,2,-8,6,0,0,0,0
1112,2,2,D,1,3,108,0,2,13,18,2,10,13,12,8,12,4,1,-5,0,0,0,0
1112,2,0,H,3,2,109,2,0,21,17,2,8,15,12,6,13,7,3,4,0,0,0,0
1112,1,1,D,3,3,110,2,2,19,15,1,10,13,7,14,15,1,6,4,0,0,0,0
1112,0,1,A,2,3,111,1,2,22,22,2,11,18,7,8,16,8,11,0,0,0,0,0
1112,0,1,A,1,1,112,1,1,8,14,0,6,13,18,18,9,-9,-5,-6,0,0,0,0
1112,2,1,H,1,2,113,1,1,7,15,2,6,14,18,20,12,-8,-4,-8,0,0,0,0
1112,1,1,D,3,0,114,2,0,13,10,1,1,9,17,12,10,-2,-8,3,0,0,0,0
1112,2,0,H,0,2,115,0,2,6,15,1,7,14,12,13,4,-9,2,-9,0,0,0,0
1112,4,0,H,1,2,116,0,1,21,15,2,8,10,12,14,23,9,-2,6,0,0,0,0
1112,2,0,H,3,2,117,2,2,16,13,1,7,10,9,15,14,-1,1,3,0,0,0,0
1112,0,1,A,1,1,118,0,0,14,11,2,4,13,17,10,14,4,-4,3,0,0,0,0
1112,3,3,D,3,3,119,2,2,16,25,1,11,19,7,8,14,6,12,-9,0,0,0,0
1112,0,2,A,2,1,120,2,0,15,24,1,5,27,14,14,14,0,13,-9,0,0,0,0
1112,0,1,A,1,3,121,0,2,14,24,1,11,15,6,17,14,-3,9,-10,0,0,0,0
1112,4,2,H,3,1,122,2,1,17,8,1,3,9,19,11,17,6,-10,9,0,0,0,0
1112,1,0,H,0,1,123,0,0,11,14,1,5,14,11,18,10,-8,3,-3,0,0,0,0
1112,0,1,A,1,3,124,1,2,17,14,3,10,11,13,18,14,-4,-2,3,0,0,0,0
1112,0,0,D,2,3,125,1,2,15,20,2,10,16,15,16,10,-6,1,-5,0,0,0,0
1112,3,0,H,2,2,126,2,0,13,17,1,8,15,14,11,10,-1,1,-4,0,0,0,0
1112,2,0,H,3,0,127,2,0,26,9,2,1,6,13,10,22,12,-7,17,0,0,0,0
1112,0,0,D,2,3,128,1,2,15,19,0,10,16,15,20,15,-5,1,-4,0,0,0,0
1112,3,0,H,2,1,129,1,1,22,10,2,5,14,21,9,16,7,-7,12,0,0,0,0
1112,2,0,H,1,2,130,0,2,14,16,1,7,13,11,18,14,-4,2,-2,0,0,0,0
1112,2,3,A,1,2,131,1,1,8,25,0,8,19,9,23,11,-12,10,-17,0,0,0,0
1112,0,1,A,3,0,132,2,0,20,9,1,1,6,15,15,16,1,-9,11,0,0,0,0
1112,0,2,A,1,2,133,0,2,14,15,2,7,14,16,12,14,2,-2,-1,0,0,0,0
1112,1,1,D,3,1,134,2,1,21,17,1,6,14,19,15,16,1,-5,4,0,0,0,0
1112,2,2,D,0,1,135,0,0,14,27,1,5,29,14,18,11,-7,15,-13,0,0,0,0
1112,0,0,D,3,2,136,2,1,17,16,1,6,15,20,13,12,-1,-5,1,0,0,0,0
1112,1,1,D,1,3,137,1,2,10,20,2,10,21,13,24,14,-10,8,-10,0,0,0,0
1112,2,1,H,3,2,138,2,1,27,16,2,8,10,16,6,16,10,-6,11,0,0,0,0
1112,1,1,D,2,3,139,0,2,17,29,2,11,24,10,17,15,-2,14,-12,0,0,0,0
1112,0,1,A,2,1,140,2,0,18,17,1,4,16,18,16,16,0,-2,1,0,0,0,0
1112,2,0,H,2,3,141,1,2,16,18,2,10,12,13,18,11,-7,-1,-2,0,0,0,0
1112,2,2,D,2,3,142,2,2,16,22,1,10,17,16,13,13,0,1,-6,0,0,0,0
1112,2,0,H,1,1,143,0,0,28,14,2,5,14,14,16,31,15,0,14,0,0,0,0
1112,2,0,H,1,3,144,1,2,18,20,3,10,16,16,20,15,-5,0,-2,0,0,0,0
1112,0,1,A,0,1,145,0,0,12,20,1,4,17,18,15,7,-8,-1,-8,0,0,0,0
1112,2,1,H,2,0,146,2,0,18,15,1,1,13,20,17,16,-1,-7,3,0,0,0,0
1112,2,0,H,3,1,147,2,1,30,11,2,5,15,25,11,25,14,-10,19,0,0,0,0
1112,2,2,D,2,3,148,1,2,28,30,2,11,18,7,11,22,11,11,-2,0,0,0,0
1112,1,3,A,3,2,149,2,0,21,18,1,8,16,18,14,22,8,-2,3,0,0,0,0
1112,3,3,D,2,1,150,1,1,17,8,0,3,13,26,20,15,-5,-13,9,0,0,0,0
1112,0,2,A,3,1,151,2,0,18,31,1,5,33,16,15,12,-3,17,-13,0,0,0,0
1112,0,0,D,1,2,152,0,2,14,17,2,7,15,15,16,14,-2,0,-3,0,0,0,0
1112,4,1,H,3,0,153,2,0,23,12,1,1,7,16,18,19,1,-9,11,0,0,0,0
1112,0,2,A,0,2,154,0,0,15,21,1,8,19,19,22,14,-8,0,-6,0,0,0,0
1112,4,1,H,1,1,155,0,1,23,9,1,3,16,29,18,18,0,-13,14,0,0,0,0
1112,0,0,D,2,2,156,1,1,29,19,2,8,13,18,13,24,11,-5,10,0,0,0,0
1112,6,1,H,3,2,157,2,2,21,21,1,7,18,18,17,23,6,0,0,0,0,0,0
1112,2,2,D,1,3,158,1,2,11,20,2,10,16,18,27,15,-12,-2,-9,0,0,0,0
1112,3,3,D,2,1,159,1,1,18,21,0,6,17,20,23,18,-5,-3,-3,0,0,0,0
1112,0,0,D,3,3,160,2,2,31,33,2,11,27,11,9,20,11,16,-2,0,0,0,0
1112,5,0,H,1,2,161,0,1,26,19,1,6,21,26,19,22,3,-5,7,0,0,0,0
1112,4,0,H,1,2,162,0,1,15,30,2,8,24,13,16,14,-2,11,-15,0,0,0,0
1112,0,2,A,3,1,163,2,0,26,34,1,5,35,16,19,23,4,19,-8,0,0,0,0
1112,2,0,H,0,1,164,0,1,15,22,1,6,20,23,24,14,-10,-3,-7,0,0,0,0
1112,3,0,H,3,2,165,2,2,18,21,1,7,19,24,17,12,-5,-5,-3,0,0,0,0
1112,0,1,A,1,3,166,1,2,9,34,0,11,27,11,33,17,-16,16,-25,0,0,0,0
1112,0,3,A,1,2,167,1,2,12,18,2,7,15,15,29,17,-12,0,-6,0,0,0,0
1112,1,3,A,3,3,168,2,2,21,24,1,10,29,18,20,18,-2,11,-3,0,0,0,0
1112,2,0,H,2,2,169,0,1,24,20,2,8,13,18,19,21,2,-5,4,0,0,0,0
1112,4,1,H,3,0,170,2,0,32,12,2,1,8,20,9,20,11,-12,20,0,0,0,0
1112,3,1,H,0,1,171,0,1,12,12,1,5,17,32,24,9,-15,-15,0,0,0,0,0
1112,1,0,H,2,3,172,1,2,20,21,2,10,19,23,20,13,-7,-4,-1,0,0,0,0
1112,0,1,A,2,1,173,2,1,21,9,1,3,17,34,15,18,3,-17,12,0,0,0,0
1112,3,2,H,2,3,174,2,2,21,35,1,11,24,10,27,19,-8,14,-14,0,0,0,0
1112,1,1,D,3,3,175,2,2,37,21,2,10,15,17,11,28,17,-2,16,0,0,0,0
1112,2,0,H,2,3,176,1,2,30,26,2,10,23,21,17,24,7,2,4,0,0,0,0
1112,0,1,A,1,1,177,0,0,37,29,2,4,27,19,16,37,21,8,8,0,0,0,0
1112,3,1,H,2,1,178,1,0,19,18,0,5,18,16,31,21,-10,2,1,0,0,0,0
1112,1,1,D,3,0,179,2,0,27,18,1,1,16,24,19,32,13,-8,9,0,0,0,0
1112,0,2,A,3,3,180,2,2,26,38,1,11,29,12,23,23,0,17,-12,0,0,0,0
1112,5,1,H,2,0,181,0,0,27,15,2,1,12,25,19,23,4,-13,12,0,0,0,0
1112,0,0,D,0,2,182,0,1,19,22,1,6,24,32,25,17,-8,-8,-3,0,0,0,0
1112,0,0,D,3,2,183,2,2,22,21,1,7,18,16,18,16,-2,2,1,0,0,0,0
1112,2,1,H,1,2,184,0,1,32,33,1,8,26,17,19,28,9,9,-1,0,0,0,0
1112,2,2,D,1,2,185,1,1,12,23,0,8,14,20,34,18,-16,-6,-11,0,0,0,0
1112,0,3,A,1,1,186,1,0,12,37,2,5,37,17,35,18,-17,20,-25,0,0,0,0
1112,5,3,H,3,2,187,2,2,21,24,1,7,22,29,24,19,-5,-7,-3,0,0,0,0
1112,1,1,D,1,3,188,0,2,18,28,2,10,33,20,19,19,0,13,-10,0,0,0,0
1112,2,1,H,3,1,189,2,1,35,22,2,6,20,25,13,26,13,-5,13,0,0,0,0
1112,1,1,D,1,2,190,1,1,22,23,3,6,24,32,27,21,-6,-8,-1,0,0,0,0
1112,2,1,H,3,3,191,2,2,41,38,2,11,28,14,12,31,19,14,3,0,0,0,0
1112,0,1,A,0,3,192,0,2,15,26,1,10,23,25,30,13,-17,-2,-11,0,0,0,0
1112,0,3,A,2,2,193,1,1,24,33,2,8,27,19,22,16,-6,8,-9,0,0,0,0
1112,2,1,H,2,1,194,2,0,22,19,1,5,20,20,16,18,2,0,3,0,0,0,0
1112,3,2,H,2,3,195,2,2,24,29,1,10,34,21,34,25,-9,13,-5,0,0,0,0
1112,1,0,H,1,1,196,1,0,13,35,0,4,30,20,36,20,-16,10,-22,0,0,0,0
1112,3,0,H,1,3,197,0,2,40,23,2,10,16,18,17,40,23,-2,17,0,0,0,0
1112,2,0,H,3,1,198,2,1,24,12,1,5,18,38,27,24,-3,-20,12,0,0,0,0
1112,1,1,D,2,0,199,0,0,30,20,2,1,17,25,20,28,8,-8,10,0,0,0,0
1112,4,2,H,3,2,200,2,0,23,31,1,8,29,21,21,16,-5,8,-8,0,0,0,0
1112,4,4,D,1,3,201,0,2,35,27,4,10,26,27,21,30,9,-1,8,0,0,0,0
1112,2,0,H,2,1,202,1,0,36,43,2,5,43,17,19,30,11,26,-7,0,0,0,0
1112,0,0,D,3,0,203,2,0,29,15,1,1,13,31,24,36,12,-18,14,0,0,0,0
1112,2,1,H,3,1,204,2,1,38,16,2,3,21,36,16,29,13,-15,22,0,0,0,0
1112,1,2,A,1,2,205,1,1,12,24,2,8,16,25,40,18,-22,-9,-12,0,0,0,0
1112,4,0,H,2,1,206,0,0,31,36,2,4,34,25,25,31,6,9,-5,0,0,0,0
1112,1,2,A,2,2,207,1,1,27,24,5,6,25,33,26,18,-8,-8,3,0,0,0,0
1112,3,2,H,2,3,208,2,2,25,41,4,11,31,17,17,20,3,14,-16,0,0,0,0
1112,3,2,H,2,2,209,2,1,27,39,1,8,32,19,36,28,-8,13,-12,0,0,0,0
1112,0,0,D,3,1,210,2,0,44,19,2,5,21,22,13,33,20,-1,25,0,0,0,0
1112,0,0,D,1,0,211,1,0,16,21,0,1,18,26,38,22,-16,-8,-5,0,0,0,0
1112,0,0,D,1,3,212,0,2,43,30,5,10,36,24,19,43,24,12,13,0,0,0,0
1112,0,0,D,1,3,213,1,2,12,26,5,10,20,23,42,19,-23,-3,-14,0,0,0,0
1112,2,1,H,3,3,214,2,2,28,29,4,10,24,25,31,30,-1,-1,-1,0,0,0,0
1112,1,1,D,1,2,215,1,0,23,34,3,8,35,25,28,22,-6,10,-11,0,0,0,0
1112,3,2,H,2,0,216,1,0,39,16,2,1,13,31,22,34,12,-18,23,0,0,0,0
1112,2,1,H,3,3,217,2,2,27,31,4,10,32,32,23,20,-3,0,-4,0,0,0,0
1112,1,2,A,3,1,218,2,0,41,44,2,5,43,19,20,33,13,24,-3,0,0,0,0
1112,0,0,D,3,1,219,2,1,29,17,1,3,22,38,27,25,-2,-16,12,0,0,0,0
1112,4,0,H,1,2,220,1,2,24,30,6,7,31,38,29,23,-6,-7,-6,0,0,0,0
1112,0,1,A,1,1,221,0,1,36,13,4,5,19,42,29,34,5,-23,23,0,0,0,0
1112,2,0,H,3,2,222,2,1,31,27,4,8,19,28,24,36,12,-9,4,0,0,0,0
1112,1,0,H,1,2,223,0,0,20,35,2,8,36,26,22,21,-1,10,-15,0,0,0,0
1112,1,0,H,3,2,224,2,2,30,30,1,7,31,42,27,25,-2,-11,0,0,0,0,0
1112,0,0,D,2,3,225,1,2,27,45,3,11,33,13,34,27,-7,20,-18,0,0,0,0
1112,0,3,A,2,3,226,2,2,28,34,1,10,38,24,19,23,4,14,-6,0,0,0,0
1112,0,3,A,1,0,227,0,0,36,22,1,1,18,26,30,34,4,-8,14,0,0,0,0
1112,3,1,H,3,1,228,2,1,46,27,2,6,27,29,13,33,20,-2,19,0,0,0,0
1112,1,3,A,0,1,229,0,0,16,47,4,5,45,20,34,15,-19,25,-31,0,0,0,0
1112,0,1,A,2,2,230,2,1,30,27,4,8,19,30,43,31,-12,-11,3,0,0,0,0
1112,4,1,H,1,1,231,1,0,18,23,3,5,22,22,38,22,-16,0,-5,0,0,0,0
1112,0,0,D,1,3,232,1,2,16,33,5,10,26,27,42,20,-22,-1,-17,0,0,0,0
1112,5,1,H,3,2,233,2,1,31,42,1,8,37,24,34,33,-1,13,-11,0,0,0,0
1112,1,0,H,2,2,234,0,1,35,28,2,6,27,34,27,36,9,-7,7,0,0,0,0
1112,0,0,D,3,3,235,2,2,41,30,2,10,22,24,22,34,12,-2,11,0,0,0,0
1112,2,0,H,0,2,236,0,2,25,28,4,7,23,22,26,21,-5,1,-3,0,0,0,0
1112,0,1,A,1,1,237,0,1,23,27,2,6,28,32,26,23,-3,-4,-4,0,0,0,0
1112,2,2,D,2,2,238,2,1,30,28,4,6,27,35,44,31,-13,-8,2,0,0,0,0
1112,1,1,D,1,3,239,0,2,50,49,5,11,36,14,21,48,27,22,1,0,0,0,0
1112,4,1,H,3,2,240,2,0,34,38,4,8,37,27,27,26,-1,10,-4,0,0,0,0
1112,1,3,A,0,3,241,0,2,28,42,4,11,34,22,26,23,-3,12,-14,0,0,0,0
1112,1,2,A,3,1,242,2,1,31,21,1,3,26,39,24,22,-2,-13,10,0,0,0,0
1112,3,1,H,1,1,243,1,1,30,17,3,5,20,42,32,29,-3,-22,13,0,0,0,0
1112,1,0,H,2,0,244,1,0,30,16,2,1,16,37,30,20,-10,-21,14,0,0,0,0
1112,1,0,H,2,2,245,1,2,42,28,2,7,23,24,29,38,9,-1,14,0,0,0,0
1112,1,0,H,3,1,246,2,0,37,36,1,4,34,33,24,41,17,1,1,0,0,0,0
1112,4,1,H,1,3,247,0,2,23,34,5,10,38,35,27,23,-4,3,-11,0,0,0,0
1112,1,1,D,3,2,248,2,1,50,33,2,8,21,30,15,37,22,-9,17,0,0,0,0
1112,0,4,A,3,1,249,2,0,34,51,1,5,49,22,39,39,0,27,-17,0,0,0,0
1112,1,0,H,0,1,250,0,1,28,17,1,5,21,45,29,24,-5,-24,11,0,0,0,0
1112,2,0,H,2,0,251,2,0,28,16,1,1,16,38,25,23,-2,-22,12,0,0,0,0
1112,2,2,D,1,1,252,0,1,36,33,1,6,32,33,34,34,0,-1,3,0,0,0,0
1112,2,2,D,1,2,253,1,2,24,31,0,7,33,46,40,28,-12,-13,-7,0,0,0,0
1112,1,2,A,2,3,254,1,2,29,40,0,10,42,24,37,29,-8,18,-11,0,0,0,0
1112,1,2,A,2,2,255,0,1,38,45,2,8,39,29,31,38,7,10,-7,0,0,0,0
1112,3,0,H,1,3,256,0,2,26,31,2,10,23,26,28,27,-1,-3,-5,0,0,0,0
1112,0,0,D,3,3,257,2,2,45,37,2,10,30,28,23,37,14,2,8,0,0,0,0
1112,1,1,D,0,3,258,0,2,31,51,1,11,38,16,29,25,-4,22,-20,0,0,0,0
1112,0,0,D,0,1,259,0,1,16,34,4,6,34,35,40,16,-24,-1,-18,0,0,0,0
1112,2,2,D,2,2,260,1,2,29,31,3,7,25,25,39,30,-9,0,-2,0,0,0,0
1112,0,2,A,2,1,261,1,0,34,37,2,4,36,36,31,22,-9,0,-3,0,0,0,0
1112,6,3,H,3,3,262,2,2,43,31,1,10,23,29,25,44,19,-6,12,0,0,0,0
1112,0,1,A,3,2,263,2,0,34,38,1,8,39,33,43,39,-4,6,-4,0,0,0,0
1112,1,1,D,3,2,264,2,1,38,30,1,6,32,41,28,30,2,-9,8,0,0,0,0
1112,1,0,H,1,2,265,1,2,35,32,3,7,27,27,35,34,-1,0,3,0,0,0,0
1112,0,2,A,0,1,266,0,0,17,29,1,5,30,28,40,16,-24,2,-12,0,0,0,0
1112,0,0,D,2,3,267,2,2,32,52,1,11,39,17,48,35,-13,22,-20,0,0,0,0
1112,1,3,A,2,0,268,1,0,48,32,2,1,26,30,30,41,11,-4,16,0,0,0,0
1112,2,0,H,1,1,269,0,1,54,25,2,3,30,42,22,53,31,-12,29,0,0,0,0
1112,1,0,H,1,3,270,1,2,17,46,2,11,37,23,46,21,-25,14,-29,0,0,0,0
1112,0,5,A,2,3,271,2,2,32,53,1,11,39,17,28,27,-1,22,-21,0,0,0,0
1112,0,2,A,2,1,272,1,0,31,57,0,5,55,22,42,33,-9,33,-26,0,0,0,0
1112,2,2,D,0,2,273,0,1,35,34,1,8,22,33,31,29,-2,-11,1,0,0,0,0
1112,3,0,H,3,0,274,2,0,31,17,1,1,16,42,35,26,-9,-26,14,0,0,0,0
1112,1,0,H,1,2,275,1,1,38,48,3,8,42,33,35,35,0,9,-10,0,0,0,0
1112,0,0,D,1,3,276,0,2,40,39,1,10,31,29,36,38,2,2,1,0,0,0,0
1112,1,1,D,1,3,277,1,2,25,34,0,10,39,44,44,30,-14,-5,-9,0,0,0,0
1112,0,2,A,1,1,278,0,1,32,20,2,5,22,46,28,32,4,-24,12,0,0,0,0
1112,2,2,D,3,3,279,2,2,46,46,2,10,50,28,24,37,13,22,0,0,0,0,0
1112,1,0,H,2,2,280,0,2,41,33,2,7,35,48,33,40,7,-13,8,0,0,0,0
1112,2,1,H,1,2,281,0,0,60,44,2,8,41,33,22,57,35,8,16,0,0,0,0
1112,1,1,D,3,3,282,2,2,35,47,1,11,39,26,45,40,-5,13,-12,0,0,0,0
1112,2,0,H,3,0,283,2,0,40,36,1,1,31,33,29,31,2,-2,4,0,0,0,0
1112,2,2,D,0,2,284,0,1,17,31,1,6,33,44,45,16,-29,-11,-14,0,0,0,0
1112,1,1,D,2,1,285,1,0,35,32,2,5,32,30,35,24,-11,2,3,0,0,0,0
1112,2,2,D,2,2,286,2,2,33,32,1,7,27,33,49,35,-14,-6,1,0,0,0,0
1112,2,0,H,3,1,287,2,0,56,41,2,4,38,36,17,44,27,2,15,0,0,0,0
1112,1,0,H,2,3,288,1,2,48,34,2,10,29,35,34,42,8,-6,14,0,0,0,0
1112,2,2,D,3,1,289,2,1,47,41,1,6,36,35,30,52,22,1,6,0,0,0,0
1112,0,0,D,1,1,290,1,1,23,26,2,3,31,45,46,24,-22,-14,-3,0,0,0,0
1112,1,1,D,1,1,291,1,0,42,63,3,5,59,23,37,38,1,36,-21,0,0,0,0
1112,3,1,H,2,2,292,1,1,32,51,0,8,43,34,46,35,-11,9,-19,0,0,0,0
1112,1,3,A,0,3,293,0,2,36,36,1,10,41,46,35,31,-4,-5,0,0,0,0,0
1112,2,0,H,3,3,294,2,2,34,43,1,10,33,29,36,29,-7,4,-9,0,0,0,0
1112,1,2,A,2,2,295,2,1,33,36,1,8,25,36,35,29,-6,-11,-3,0,0,0,0
1112,5,4,H,1,2,296,0,2,41,34,1,7,37,51,38,38,0,-14,7,0,0,0,0
1112,3,0,H,3,3,297,2,2,59,48,2,10,54,32,17,46,29,22,11,0,0,0,0
1112,0,0,D,1,0,298,1,0,27,18,0,1,18,47,45,31,-14,-29,9,0,0,0,0
1112,5,2,H,2,1,299,0,1,44,24,2,5,24,46,35,42,7,-22,20,0,0,0,0
1112,1,0,H,1,3,300,0,2,33,48,2,11,40,27,31,33,2,13,-15,0,0,0,0
1112,1,2,A,3,1,301,2,0,43,36,1,5,34,31,31,33,2,3,7,0,0,0,0
1112,2,2,D,3,1,302,2,0,37,44,1,4,43,42,36,31,-5,1,-7,0,0,0,0
1112,0,0,D,0,0,303,0,0,19,36,1,1,32,38,47,18,-29,-6,-17,0,0,0,0
1112,3,2,H,2,1,304,1,1,39,43,2,6,39,38,37,27,-10,1,-4,0,0,0,0
1112,3,1,H,2,3,305,1,2,51,48,2,10,54,35,37,44,7,19,3,0,0,0,0
1112,4,2,H,1,2,306,1,0,28,47,0,8,47,37,45,31,-14,10,-19,0,0,0,0
1112,1,2,A,1,2,307,0,2,64,33,2,7,30,37,24,60,36,-7,31,0,0,0,0
1112,1,1,D,1,2,308,1,2,24,34,2,7,41,56,51,26,-25,-15,-10,0,0,0,0
1112,0,2,A,3,3,309,2,2,39,62,1,11,49,17,47,44,-3,32,-23,0,0,0,0
1112,3,1,H,3,2,310,2,1,48,35,2,6,38,47,28,40,12,-9,13,0,0,0,0
1112,0,1,A,2,1,311,1,0,42,64,2,5,61,26,39,30,-9,35,-22,0,0,0,0
1112,1,2,A,1,1,312,1,1,43,31,3,3,35,47,41,41,0,-12,12,0,0,0,0
1112,0,0,D,2,3,313,2,2,36,39,1,10,44,49,38,32,-6,-5,-3,0,0,0,0
1112,1,1,D,2,0,314,2,0,35,20,1,1,18,47,57,42,-15,-29,15,0,0,0,0
1112,2,1,H,1,1,315,0,0,45,39,1,5,36,32,44,45,1,4,6,0,0,0,0
