season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,winner,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints
1112,2012-02-05,Palermo,Atalanta,2,1,H,3,3,214,2,2,28,29,Palermo,4,10,24,25,31,30,-1,-1,-1
1112,2012-02-08,Catania,Roma,1,1,D,1,2,215,1,0,23,34,noone,3,8,35,25,28,22,-6,10,-11
1112,2012-02-09,Lazio,Cesena,3,2,H,2,0,216,1,0,39,16,Lazio,2,1,13,31,22,34,12,-18,23
1112,2012-02-11,Cagliari,Palermo,2,1,H,3,3,217,2,2,27,31,Cagliari,4,10,32,32,23,20,-3,0,-4
1112,2012-02-11,Udinese,Milan,1,2,A,3,1,218,2,0,41,44,Milan,2,5,43,19,20,33,13,24,-3
1112,2012-02-12,Atalanta,Lecce,0,0,D,3,1,219,2,1,29,17,noone,1,3,22,38,27,25,-2,-16,12
1112,2012-02-12,Catania,Genoa,4,0,H,1,2,220,1,2,24,30,Catania,6,7,31,38,29,23,-6,-7,-6
1112,2012-02-12,Inter,Novara,0,1,A,1,1,221,0,1,36,13,Novara,4,5,19,42,29,34,5,-23,23
1112,2012-02-13,Napoli,Chievo,2,0,H,3,2,222,2,1,31,27,Napoli,4,8,19,28,24,36,12,-9,4
1112,2012-02-13,Siena,Roma,1,0,H,1,2,223,0,0,20,35,Siena,2,8,36,26,22,21,-1,10,-15
1112,2012-02-15,Atalanta,Genoa,1,0,H,3,2,224,2,2,30,30,Atalanta,1,7,31,42,27,25,-2,-11,0
1112,2012-02-15,Parma,Juventus,0,0,D,2,3,225,1,2,27,45,noone,3,11,33,13,34,27,-7,20,-18
1112,2012-02-17,Fiorentina,Napoli,0,3,A,2,3,226,2,2,28,34,Napoli,1,10,38,24,19,23,4,14,-6
1112,2012-02-17,Inter,Bologna,0,3,A,1,0,227,0,0,36,22,Bologna,1,1,18,26,30,34,4,-8,14
1112,2012-02-18,Juventus,Catania,3,1,H,3,1,228,2,1,46,27,Juventus,2,6,27,29,13,33,20,-2,19
1112,2012-02-19,Cesena,Milan,1,3,A,0,1,229,0,0,16,47,Milan,4,5,45,20,34,15,-19,25,-31
1112,2012-02-19,Genoa,Chievo,0,1,A,2,2,230,2,1,30,27,Chievo,4,8,19,30,43,31,-12,-11,3
1112,2012-02-19,Lecce,Siena,4,1,H,1,1,231,1,0,18,23,Lecce,3,5,22,22,38,22,-16,0,-5
1112,2012-02-19,Novara,Atalanta,0,0,D,1,3,232,1,2,16,33,noone,5,10,26,27,42,20,-22,-1,-17
1112,2012-02-19,Palermo,Lazio,5,1,H,3,2,233,2,1,31,42,Palermo,1,8,37,24,34,33,-1,13,-11
1112,2012-02-19,Roma,Parma,1,0,H,2,2,234,0,1,35,28,Roma,2,6,27,34,27,36,9,-7,7
1112,2012-02-19,Udinese,Cagliari,0,0,D,3,3,235,2,2,41,30,noone,2,10,22,24,22,34,12,-2,11
1112,2012-02-21,Bologna,Fiorentina,2,0,H,0,2,236,0,2,25,28,Bologna,4,7,23,22,26,21,-5,1,-3
1112,2012-02-22,Siena,Catania,0,1,A,1,1,237,0,1,23,27,Catania,2,6,28,32,26,23,-3,-4,-4
1112,2012-02-25,Genoa,Parma,2,2,D,2,2,238,2,1,30,28,noone,4,6,27,35,44,31,-13,-8,2
1112,2012-02-25,Milan,Juventus,1,1,D,1,3,239,0,2,50,49,noone,5,11,36,14,21,48,27,22,1
1112,2012-02-26,Atalanta,Roma,4,1,H,3,2,240,2,0,34,38,Atalanta,4,8,37,27,27,26,-1,10,-4
1112,2012-02-26,Bologna,Udinese,1,3,A,0,3,241,0,2,28,42,Udinese,4,11,34,22,26,23,-3,12,-14
1112,2012-02-26,Cagliari,Lecce,1,2,A,3,1,242,2,1,31,21,Lecce,1,3,26,39,24,22,-2,-13,10
1112,2012-02-26,Catania,Novara,3,1,H,1,1,243,1,1,30,17,Catania,3,5,20,42,32,29,-3,-22,13
1112,2012-02-26,Chievo,Cesena,1,0,H,2,0,244,1,0,30,16,Chievo,2,1,16,37,30,20,-10,-21,14
1112,2012-02-26,Lazio,Fiorentina,1,0,H,2,2,245,1,2,42,28,Lazio,2,7,23,24,29,38,9,-1,14
1112,2012-02-26,Napoli,Inter,1,0,H,3,1,246,2,0,37,36,Napoli,1,4,34,33,24,41,17,1,1
1112,2012-02-26,Siena,Palermo,4,1,H,1,3,247,0,2,23,34,Siena,5,10,38,35,27,23,-4,3,-11
1112,2012-03-03,Juventus,Chievo,1,1,D,3,2,248,2,1,50,33,noone,2,8,21,30,15,37,22,-9,17
1112,2012-03-03,Palermo,Milan,0,4,A,3,1,249,2,0,34,51,Milan,1,5,49,22,39,39,0,27,-17
1112,2012-03-04,Bologna,Novara,1,0,H,0,1,250,0,1,28,17,Bologna,1,5,21,45,29,24,-5,-24,11
1112,2012-03-04,Fiorentina,Cesena,2,0,H,2,0,251,2,0,28,16,Fiorentina,1,1,16,38,25,23,-2,-22,12
1112,2012-03-04,Inter,Catania,2,2,D,1,1,252,0,1,36,33,noone,1,6,32,33,34,34,0,-1,3
1112,2012-03-04,Lecce,Genoa,2,2,D,1,2,253,1,2,24,31,noone,0,7,33,46,40,28,-12,-13,-7
1112,2012-03-04,Parma,Napoli,1,2,A,2,3,254,1,2,29,40,Napoli,0,10,42,24,37,29,-8,18,-11
1112,2012-03-04,Roma,Lazio,1,2,A,2,2,255,0,1,38,45,Lazio,2,8,39,29,31,38,7,10,-7
1112,2012-03-04,Siena,Cagliari,3,0,H,1,3,256,0,2,26,31,Siena,2,10,23,26,28,27,-1,-3,-5
1112,2012-03-04,Udinese,Atalanta,0,0,D,3,3,257,2,2,45,37,noone,2,10,30,28,23,37,14,2,8
1112,2012-03-07,Bologna,Juventus,1,1,D,0,3,258,0,2,31,51,noone,1,11,38,16,29,25,-4,22,-20
1112,2012-03-07,Cesena,Catania,0,0,D,0,1,259,0,1,16,34,noone,4,6,34,35,40,16,-24,-1,-18
1112,2012-03-07,Parma,Fiorentina,2,2,D,2,2,260,1,2,29,31,noone,3,7,25,25,39,30,-9,0,-2
1112,2012-03-09,Chievo,Inter,0,2,A,2,1,261,1,0,34,37,Inter,2,4,36,36,31,22,-9,0,-3
1112,2012-03-09,Napoli,Cagliari,6,3,H,3,3,262,2,2,43,31,Napoli,1,10,23,29,25,44,19,-6,12
1112,2012-03-10,Palermo,Roma,0,1,A,3,2,263,2,0,34,38,Roma,1,8,39,33,43,39,-4,6,-4
1112,2012-03-11,Atalanta,Parma,1,1,D,3,2,264,2,1,38,30,noone,1,6,32,41,28,30,2,-9,8
1112,2012-03-11,Catania,Fiorentina,1,0,H,1,2,265,1,2,35,32,Catania,3,7,27,27,35,34,-1,0,3
1112,2012-03-11,Cesena,Siena,0,2,A,0,1,266,0,0,17,29,Siena,1,5,30,28,40,16,-24,2,-12
1112,2012-03-11,Genoa,Juventus,0,0,D,2,3,267,2,2,32,52,noone,1,11,39,17,48,35,-13,22,-20
1112,2012-03-11,Lazio,Bologna,1,3,A,2,0,268,1,0,48,32,Bologna,2,1,26,30,30,41,11,-4,16
1112,2012-03-11,Milan,Lecce,2,0,H,1,1,269,0,1,54,25,Milan,2,3,30,42,22,53,31,-12,29
1112,2012-03-11,Novara,Udinese,1,0,H,1,3,270,1,2,17,46,Novara,2,11,37,23,46,21,-25,14,-29
1112,2012-03-17,Fiorentina,Juventus,0,5,A,2,3,271,2,2,32,53,Juventus,1,11,39,17,28,27,-1,22,-21
1112,2012-03-17,Parma,Milan,0,2,A,2,1,272,1,0,31,57,Milan,0,5,55,22,42,33,-9,33,-26
1112,2012-03-18,Bologna,Chievo,2,2,D,0,2,273,0,1,35,34,noone,1,8,22,33,31,29,-2,-11,1
1112,2012-03-18,Cagliari,Cesena,3,0,H,3,0,274,2,0,31,17,Cagliari,1,1,16,42,35,26,-9,-26,14
1112,2012-03-18,Catania,Lazio,1,0,H,1,2,275,1,1,38,48,Catania,3,8,42,33,35,35,0,9,-10
1112,2012-03-18,Inter,Atalanta,0,0,D,1,3,276,0,2,40,39,noone,1,10,31,29,36,38,2,2,1
1112,2012-03-18,Lecce,Palermo,1,1,D,1,3,277,1,2,25,34,noone,0,10,39,44,44,30,-14,-5,-9
1112,2012-03-18,Siena,Novara,0,2,A,1,1,278,0,1,32,20,Novara,2,5,22,46,28,32,4,-24,12
1112,2012-03-18,Udinese,Napoli,2,2,D,3,3,279,2,2,46,46,noone,2,10,50,28,24,37,13,22,0
1112,2012-03-19,Roma,Genoa,1,0,H,2,2,280,0,2,41,33,Roma,2,7,35,48,33,40,7,-13,8
1112,2012-03-24,Milan,Roma,2,1,H,1,2,281,0,0,60,44,Milan,2,8,41,33,22,57,35,8,16
1112,2012-03-24,Palermo,Udinese,1,1,D,3,3,282,2,2,35,47,noone,1,11,39,26,45,40,-5,13,-12
1112,2012-03-25,Atalanta,Bologna,2,0,H,3,0,283,2,0,40,36,Atalanta,1,1,31,33,29,31,2,-2,4
1112,2012-03-25,Cesena,Parma,2,2,D,0,2,284,0,1,17,31,noone,1,6,33,44,45,16,-29,-11,-14
1112,2012-03-25,Chievo,Siena,1,1,D,2,1,285,1,0,35,32,noone,2,5,32,30,35,24,-11,2,3
1112,2012-03-25,Genoa,Fiorentina,2,2,D,2,2,286,2,2,33,32,noone,1,7,27,33,49,35,-14,-6,1
1112,2012-03-25,Juventus,Inter,2,0,H,3,1,287,2,0,56,41,Juventus,2,4,38,36,17,44,27,2,15
1112,2012-03-25,Lazio,Cagliari,1,0,H,2,3,288,1,2,48,34,Lazio,2,10,29,35,34,42,8,-6,14
1112,2012-03-25,Napoli,Catania,2,2,D,3,1,289,2,1,47,41,noone,1,6,36,35,30,52,22,1,6
1112,2012-03-25,Novara,Lecce,0,0,D,1,1,290,1,1,23,26,noone,2,3,31,45,46,24,-22,-14,-3
1112,2012-03-31,Catania,Milan,1,1,D,1,1,291,1,0,42,63,noone,3,5,59,23,37,38,1,36,-21
1112,2012-03-31,Parma,Lazio,3,1,H,2,2,292,1,1,32,51,Parma,0,8,43,34,46,35,-11,9,-19
1112,2012-04-01,Bologna,Palermo,1,3,A,0,3,293,0,2,36,36,Palermo,1,10,41,46,35,31,-4,-5,0
1112,2012-04-01,Cagliari,Atalanta,2,0,H,3,3,294,2,2,34,43,Cagliari,1,10,33,29,36,29,-7,4,-9
1112,2012-04-01,Fiorentina,Chievo,1,2,A,2,2,295,2,1,33,36,Chievo,1,8,25,36,35,29,-6,-11,-3
1112,2012-04-01,Inter,Genoa,5,4,H,1,2,296,0,2,41,34,Inter,1,7,37,51,38,38,0,-14,7
1112,2012-04-01,Juventus,Napoli,3,0,H,3,3,297,2,2,59,48,Juventus,2,10,54,32,17,46,29,22,11
1112,2012-04-01,Lecce,Cesena,0,0,D,1,0,298,1,0,27,18,noone,0,1,18,47,45,31,-14,-29,9
1112,2012-04-01,Roma,Novara,5,2,H,2,1,299,0,1,44,24,Roma,2,5,24,46,35,42,7,-22,20
1112,2012-04-01,Siena,Udinese,1,0,H,1,3,300,0,2,33,48,Siena,2,11,40,27,31,33,2,13,-15
1112,2012-04-07,Atalanta,Siena,1,2,A,3,1,301,2,0,43,36,Siena,1,5,34,31,31,33,2,3,7
1112,2012-04-07,Cagliari,Inter,2,2,D,3,1,302,2,0,37,44,noone,1,4,43,42,36,31,-5,1,-7
1112,2012-04-07,Cesena,Bologna,0,0,D,0,0,303,0,0,19,36,noone,1,1,32,38,47,18,-29,-6,-17
1112,2012-04-07,Chievo,Catania,3,2,H,2,1,304,1,1,39,43,Chievo,2,6,39,38,37,27,-10,1,-4
1112,2012-04-07,Lazio,Napoli,3,1,H,2,3,305,1,2,51,48,Lazio,2,10,54,35,37,44,7,19,3
1112,2012-04-07,Lecce,Roma,4,2,H,1,2,306,1,0,28,47,Lecce,0,8,47,37,45,31,-14,10,-19
1112,2012-04-07,Milan,Fiorentina,1,2,A,1,2,307,0,2,64,33,Fiorentina,2,7,30,37,24,60,36,-7,31
1112,2012-04-07,Novara,Genoa,1,1,D,1,2,308,1,2,24,34,noone,2,7,41,56,51,26,-25,-15,-10
1112,2012-04-07,Palermo,Juventus,0,2,A,3,3,309,2,2,39,62,Juventus,1,11,49,17,47,44,-3,32,-23
1112,2012-04-07,Udinese,Parma,3,1,H,3,2,310,2,1,48,35,Udinese,2,6,38,47,28,40,12,-9,13
1112,2012-04-10,Chievo,Milan,0,1,A,2,1,311,1,0,42,64,Milan,2,5,61,26,39,30,-9,35,-22
1112,2012-04-11,Catania,Lecce,1,2,A,1,1,312,1,1,43,31,Lecce,3,3,35,47,41,41,0,-12,12
1112,2012-04-11,Fiorentina,Palermo,0,0,D,2,3,313,2,2,36,39,noone,1,10,44,49,38,32,-6,-5,-3
1112,2012-04-11,Genoa,Cesena,1,1,D,2,0,314,2,0,35,20,noone,1,1,18,47,57,42,-15,-29,15
1112,2012-04-11,Inter,Siena,2,1,H,1,1,315,0,0,45,39,Inter,1,5,36,32,44,45,1,4,6
1112,2012-04-11,Juventus,Lazio,2,1,H,3,2,316,2,1,65,54,Juventus,2,8,47,38,17,51,34,9,11
1112,2012-04-11,Napoli,Atalanta,1,3,A,3,3,317,2,2,48,43,Atalanta,1,10,34,33,38,55,17,1,5
1112,2012-04-11,Parma,Novara,2,0,H,2,1,318,1,1,35,25,Parma,0,5,27,52,50,39,-11,-25,10
1112,2012-04-11,Roma,Udinese,3,1,H,2,3,319,0,2,47,51,Roma,2,11,43,29,41,49,8,14,-4
1112,2012-04-12,Bologna,Cagliari,1,0,H,0,3,320,0,2,37,38,Bologna,1,10,33,38,38,32,-6,-5,-1
1112,2012-04-21,Catania,Atalanta,2,0,H,1,3,321,1,2,43,46,Catania,3,10,37,34,43,42,-1,3,-3
1112,2012-04-21,Chievo,Udinese,0,0,D,2,3,322,1,2,42,51,noone,2,11,44,32,40,30,-10,12,-9
1112,2012-04-21,Napoli,Novara,2,0,H,3,1,323,2,1,48,25,Napoli,1,5,27,54,41,56,15,-27,23
1112,2012-04-21,Parma,Cagliari,3,0,H,2,3,324,1,2,38,38,Parma,0,10,33,39,50,41,-9,-6,0
1112,2012-04-22,Cesena,Palermo,2,2,D,0,3,325,0,2,21,40,noone,1,10,44,49,48,19,-29,-5,-19
1112,2012-04-22,Fiorentina,Inter,0,0,D,2,1,326,2,0,37,48,noone,1,4,47,45,38,32,-6,2,-11
1112,2012-04-22,Genoa,Siena,1,4,A,2,1,327,2,0,36,39,Siena,1,5,37,34,58,43,-15,3,-3
1112,2012-04-22,Juventus,Roma,4,0,H,3,2,328,2,0,68,50,Juventus,2,8,52,42,18,53,35,10,18
1112,2012-04-22,Lazio,Lecce,1,1,D,2,1,329,1,1,54,34,noone,2,3,37,48,40,48,8,-11,20
1112,2012-04-22,Milan,Bologna,1,1,D,1,0,330,0,0,67,40,noone,2,1,33,38,26,62,36,-5,27
1112,2012-04-24,Atalanta,Chievo,1,0,H,3,2,331,2,1,46,43,Atalanta,1,8,30,40,36,37,1,-10,3
1112,2012-04-24,Cagliari,Catania,3,0,H,3,1,332,2,1,38,46,Cagliari,1,6,44,43,42,33,-9,1,-8
1112,2012-04-25,Cesena,Juventus,0,1,A,0,3,333,0,2,22,71,Juventus,1,11,57,18,50,21,-29,39,-49
1112,2012-04-25,Lecce,Napoli,0,2,A,1,3,334,1,2,35,51,Napoli,0,10,58,41,49,38,-11,17,-16
1112,2012-04-25,Milan,Genoa,1,0,H,1,2,335,0,2,68,36,Milan,2,7,44,62,27,63,36,-18,32
1112,2012-04-25,Novara,Lazio,2,1,H,1,2,336,1,1,25,55,Novara,2,8,49,41,56,27,-29,8,-30
1112,2012-04-25,Palermo,Parma,1,2,A,3,2,337,2,1,41,41,Parma,1,6,44,50,51,46,-5,-6,0
1112,2012-04-25,Roma,Fiorentina,1,2,A,2,2,338,0,2,50,38,Fiorentina,2,7,32,38,46,52,6,-6,12
1112,2012-04-25,Siena,Bologna,1,1,D,1,0,339,0,0,42,41,noone,2,1,34,39,35,41,6,-5,1
1112,2012-04-25,Udinese,Inter,1,3,A,3,1,340,2,0,52,49,Inter,2,4,47,45,32,44,12,2,3
1112,2012-04-28,Cagliari,Chievo,0,0,D,3,2,341,2,1,41,43,noone,1,8,30,41,42,36,-6,-11,-2
1112,2012-04-28,Palermo,Catania,1,1,D,3,1,342,2,1,41,46,noone,1,6,44,46,53,47,-6,-2,-5
1112,2012-04-28,Roma,Napoli,2,2,D,2,3,343,0,2,50,54,noone,2,10,60,41,48,53,5,19,-4
1112,2012-04-29,Atalanta,Fiorentina,2,0,H,3,2,344,2,2,49,41,Atalanta,1,7,34,39,36,38,2,-5,8
1112,2012-04-29,Bologna,Genoa,3,2,H,0,2,345,0,2,42,36,Bologna,1,7,44,63,40,35,-5,-19,6
1112,2012-04-29,Inter,Cesena,2,1,H,1,0,346,0,0,52,22,Inter,1,1,21,51,46,50,4,-30,30
1112,2012-04-29,Lecce,Parma,1,2,A,1,2,347,1,1,35,44,Parma,0,6,46,51,51,38,-13,-5,-9
1112,2012-04-29,Novara,Juventus,0,4,A,1,3,348,1,2,28,74,Juventus,2,11,58,18,57,29,-28,40,-46
1112,2012-04-29,Siena,Milan,1,4,A,1,1,349,0,0,43,71,Milan,2,5,64,27,36,42,6,37,-28
1112,2012-04-29,Udinese,Lazio,2,0,H,3,2,350,2,1,52,55,Udinese,2,8,50,43,35,45,10,7,-3
1112,2012-05-01,Chievo,Roma,0,0,D,2,2,351,1,0,44,51,noone,2,8,55,50,41,30,-11,5,-7
1112,2012-05-01,Napoli,Palermo,2,0,H,3,3,352,2,2,55,42,Napoli,1,10,48,54,43,62,19,-6,13
1112,2012-05-02,Catania,Bologna,0,1,A,1,0,353,1,0,47,45,Bologna,3,1,38,42,47,45,-2,-4,2
1112,2012-05-02,Cesena,Udinese,0,1,A,0,3,354,0,2,22,55,Udinese,1,11,47,35,53,22,-31,12,-33
1112,2012-05-02,Fiorentina,Novara,2,2,D,2,1,355,2,1,41,28,noone,1,5,29,61,41,34,-7,-32,13
1112,2012-05-02,Genoa,Cagliari,2,1,H,2,3,356,2,2,36,42,Genoa,1,10,36,42,66,46,-20,-6,-6
1112,2012-05-02,Juventus,Lecce,1,1,D,3,1,357,2,1,77,35,noone,2,3,39,53,18,62,44,-14,42
1112,2012-05-02,Lazio,Siena,1,1,D,2,1,358,1,0,55,43,noone,2,5,43,40,45,50,5,3,12
1112,2012-05-02,Milan,Atalanta,2,0,H,1,3,359,0,2,74,52,Milan,2,10,40,36,28,68,40,4,22
1112,2012-05-02,Parma,Inter,3,1,H,2,1,360,1,0,47,55,Parma,0,4,52,47,52,48,-4,5,-8
1112,2012-05-05,Lecce,Fiorentina,0,1,A,1,2,361,1,2,36,42,Fiorentina,0,7,36,43,54,40,-14,-7,-6
1112,2012-05-05,Roma,Catania,2,2,D,2,1,362,0,1,52,47,noone,2,6,45,48,50,55,5,-3,5
1112,2012-05-06,Atalanta,Lazio,0,2,A,3,2,363,2,1,52,56,Lazio,1,8,51,46,38,40,2,5,-4
1112,2012-05-06,Bologna,Napoli,2,0,H,0,3,364,0,2,48,58,Bologna,1,10,64,43,42,39,-3,21,-10
1112,2012-05-06,Cagliari,Juventus,0,2,A,3,3,365,2,2,42,78,Juventus,1,11,63,19,44,37,-7,44,-36
1112,2012-05-06,Inter,Milan,4,2,H,1,1,366,0,0,55,77,Inter,1,5,70,28,50,53,3,42,-22
1112,2012-05-06,Novara,Cesena,3,0,H,1,0,367,1,0,29,22,Novara,2,1,22,54,63,31,-32,-32,7
1112,2012-05-06,Palermo,Chievo,4,4,D,3,2,368,2,1,42,45,noone,1,8,30,41,56,48,-8,-11,-3
1112,2012-05-06,Siena,Parma,0,2,A,1,2,369,0,1,44,50,Parma,2,6,51,53,41,44,3,-2,-6
1112,2012-05-06,Udinese,Genoa,2,0,H,3,2,370,2,2,58,39,Udinese,2,7,48,67,35,48,13,-19,19
1112,2012-05-13,Catania,Udinese,0,2,A,1,3,371,1,2,48,61,Udinese,3,11,50,35,50,47,-3,15,-13
1112,2012-05-13,Cesena,Roma,2,3,A,0,2,372,0,0,22,53,Roma,1,8,57,52,57,22,-35,5,-31
1112,2012-05-13,Chievo,Lecce,1,0,H,2,1,373,1,1,46,36,Chievo,2,3,40,55,45,34,-11,-15,10
1112,2012-05-13,Fiorentina,Cagliari,0,0,D,2,3,374,2,2,45,42,noone,1,10,37,46,43,37,-6,-9,3
1112,2012-05-13,Genoa,Palermo,2,0,H,2,3,375,2,2,39,43,Genoa,1,10,52,60,69,48,-21,-8,-4
1112,2012-05-13,Juventus,Atalanta,3,1,H,3,3,376,2,2,81,52,Juventus,2,10,40,40,19,65,46,0,29
1112,2012-05-13,Lazio,Inter,3,1,H,2,1,377,1,0,59,58,Lazio,2,4,57,52,46,53,7,5,1
1112,2012-05-13,Milan,Novara,2,1,H,1,1,378,0,1,77,32,Milan,2,5,34,63,32,72,40,-29,45
1112,2012-05-13,Napoli,Siena,2,1,H,3,1,379,2,0,58,44,Napoli,1,5,44,43,45,64,19,1,14
1112,2012-05-13,Parma,Bologna,1,0,H,2,0,380,1,0,53,51,Parma,0,1,41,42,53,53,0,-1,2
1213,2012-08-25,Fiorentina,Udinese,2,1,H,0,0,381,0,0, , ,Fiorentina, , , , , , ,0,0,
1213,2012-08-25,Juventus,Parma,2,0,H,0,0,382,0,0, , ,Juventus, , , , , , ,0,0,
1213,2012-08-26,Atalanta,Lazio,0,1,A,0,0,383,0,0, , ,Lazio, , , , , , ,0,0,
1213,2012-08-26,Chievo,Bologna,2,0,H,0,0,384,0,0, , ,Chievo, , , , , , ,0,0,
1213,2012-08-26,Genoa,Cagliari,2,0,H,0,0,385,0,0, , ,Genoa, , , , , , ,0,0,
1213,2012-08-26,Milan,Sampdoria,0,1,A,0,0,386,0,0, , ,Sampdoria, , , , , , ,0,0,
1213,2012-08-26,Palermo,Napoli,0,3,A,0,0,387,0,0, , ,Napoli, , , , , , ,0,0,
1213,2012-08-26,Pescara,Inter,0,3,A,0,0,388,0,0, , ,Inter, , , , , , ,0,0,
1213,2012-08-26,Roma,Catania,2,2,D,0,0,389,0,0, , ,noone, , , , , , ,0,0,
1213,2012-08-26,Siena,Torino,0,0,D,0,0,390,0,0, , ,noone, , , , , , ,0,0,
1213,2012-09-01,Bologna,Milan,1,3,A,0,0,391,0,0,0,0,Milan,0,0,0,1,2,0,-2,-1,0
1213,2012-09-01,Torino,Pescara,3,0,H,0,0,392,0,0,1,0,Torino,1,0,0,3,0,0,0,-3,1
1213,2012-09-02,Cagliari,Atalanta,1,1,D,0,0,393,0,0,0,0,noone,0,0,0,1,2,0,-2,-1,0
1213,2012-09-02,Catania,Genoa,3,2,H,0,1,394,0,1,1,3,Catania,1,3,2,0,2,2,0,2,-2
1213,2012-09-02,Inter,Roma,1,3,A,1,0,395,1,0,3,1,Roma,0,1,2,2,0,3,3,0,2
1213,2012-09-02,Lazio,Palermo,3,0,H,1,0,396,1,0,3,0,Lazio,0,0,0,3,0,1,1,-3,3
1213,2012-09-02,Napoli,Fiorentina,2,1,H,1,1,397,1,1,3,3,Napoli,0,3,2,1,0,3,3,1,0
1213,2012-09-02,Parma,Chievo,2,0,H,0,1,398,0,1,0,3,Parma,0,3,2,0,2,0,-2,2,-3
1213,2012-09-02,Sampdoria,Siena,2,1,H,1,0,399,1,0,3,1,Sampdoria,0,1,0,0,0,1,1,0,2
1213,2012-09-02,Udinese,Juventus,1,4,A,0,1,400,0,1,0,3,Juventus,0,3,2,0,2,1,-1,2,-3
1213,2012-09-15,Milan,Atalanta,0,1,A,1,0,401,1,0,3,1,Atalanta,0,1,1,2,2,3,1,-1,2
1213,2012-09-15,Palermo,Cagliari,1,1,D,0,0,402,0,0,0,1,noone,0,1,1,3,6,0,-6,-2,-1
1213,2012-09-16,Chievo,Lazio,1,3,A,1,2,403,1,2,3,6,Lazio,0,6,4,0,2,2,0,4,-3
1213,2012-09-16,Fiorentina,Catania,2,0,H,1,1,404,1,1,3,4,Fiorentina,0,4,5,4,3,3,0,1,-1
1213,2012-09-16,Genoa,Juventus,1,3,A,1,2,405,1,2,3,6,Juventus,0,6,6,1,3,4,1,5,-3
1213,2012-09-16,Napoli,Parma,3,1,H,2,1,406,2,1,6,3,Napoli,0,3,2,2,1,5,4,0,3
1213,2012-09-16,Pescara,Sampdoria,2,3,A,0,2,407,0,2,0,6,Sampdoria,0,6,3,1,6,0,-6,2,-6
1213,2012-09-16,Roma,Bologna,2,3,A,1,0,408,1,0,4,0,Bologna,1,0,1,5,3,5,2,-4,4
1213,2012-09-16,Siena,Udinese,2,2,D,0,0,409,0,0,1,0,noone,1,0,2,6,2,1,-1,-4,1
1213,2012-09-16,Torino,Inter,0,2,A,1,1,410,1,1,4,3,Inter,1,3,4,3,0,3,3,1,1
1213,2012-09-22,Juventus,Chievo,2,0,H,3,1,411,3,1,9,3,Juventus,0,3,3,5,2,9,7,-2,6
1213,2012-09-22,Parma,Fiorentina,1,1,D,1,2,412,1,2,3,6,noone,0,6,5,3,5,3,-2,2,-3
1213,2012-09-23,Atalanta,Palermo,1,0,H,1,0,413,1,0,4,1,Atalanta,1,1,1,7,2,2,0,-6,3
1213,2012-09-23,Bologna,Pescara,1,1,D,1,0,414,1,0,3,0,noone,0,0,2,9,7,4,-3,-7,3
1213,2012-09-23,Cagliari,Roma,0,3,A,0,1,415,0,1,2,4,Roma,2,4,7,6,4,2,-2,1,-2
1213,2012-09-23,Catania,Napoli,0,0,D,1,3,416,1,3,4,9,noone,1,9,8,2,6,5,-1,6,-5
1213,2012-09-23,Inter,Siena,0,2,A,2,0,417,2,0,6,2,Siena,0,2,3,4,3,6,3,-1,4
1213,2012-09-23,Lazio,Genoa,0,1,A,3,1,418,3,1,9,3,Genoa,0,3,5,6,1,7,6,-1,6
1213,2012-09-23,Sampdoria,Torino,1,1,D,3,1,419,3,1,9,4,noone,0,4,3,2,3,6,3,1,5
1213,2012-09-23,Udinese,Milan,2,1,H,0,1,420,0,1,1,3,Udinese,1,3,3,3,8,4,-4,0,-2
1213,2012-09-25,Fiorentina,Juventus,0,0,D,2,4,421,2,3,7,12,noone,1,12,11,2,4,6,2,9,-5
1213,2012-09-26,Catania,Atalanta,2,1,H,1,2,422,1,1,5,7,Catania,2,7,3,2,6,5,-1,1,-2
1213,2012-09-26,Chievo,Inter,0,2,A,1,2,423,1,2,3,6,Inter,0,6,6,5,7,3,-4,1,-3
1213,2012-09-26,Genoa,Parma,1,1,D,2,1,424,1,1,6,4,noone,0,4,4,6,6,6,0,-2,2
1213,2012-09-26,Milan,Cagliari,2,0,H,1,0,425,1,0,3,2,Milan,0,2,2,7,5,4,-1,-5,1
1213,2012-09-26,Napoli,Lazio,3,0,H,3,3,426,3,3,10,9,Napoli,1,9,7,2,2,8,6,5,1
1213,2012-09-26,Pescara,Palermo,1,0,H,0,0,427,0,0,1,1,Pescara,1,1,1,8,10,3,-7,-7,0
1213,2012-09-26,Roma,Sampdoria,1,1,D,2,3,428,1,3,7,10,noone,1,10,7,4,6,10,4,3,-3
1213,2012-09-26,Torino,Udinese,0,0,D,1,1,429,1,0,5,4,noone,2,4,6,9,3,4,1,-3,1
1213,2012-09-27,Siena,Bologna,1,0,H,1,1,430,0,1,5,4,Siena,2,4,5,8,4,5,1,-3,1
1213,2012-09-29,Juventus,Roma,4,1,H,4,2,431,3,1,13,8,Juventus,1,8,11,7,2,11,9,4,5
1213,2012-09-29,Parma,Milan,1,1,D,1,2,432,1,1,5,6,noone,2,6,6,5,7,5,-2,1,-1
